4.300000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01,4.800000000000000000e+01,4.000000000000000000e+00
0.000000000000000000e+00,2.250000000000000000e+02,3.600000000000000000e+01,4.000000000000000000e+00,7.000000000000000000e+00,2.280000000000000000e+02
0.000000000000000000e+00,8.400000000000000000e+01,4.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01
2.550000000000000000e+02,8.000000000000000000e+00,1.000000000000000000e+00,4.700000000000000000e+01,1.420000000000000000e+02,4.700000000000000000e+01
7.600000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,3.390000000000000000e+02,6.900000000000000000e+01
0.000000000000000000e+00,1.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.200000000000000000e+01,4.510000000000000000e+02
